ЛОША́К;домашнее животноепомесь ослицы и жеребца.;Общая категория;42;
ДУ́МКА;Маленькая постельная подушечка.;Общая категория;31;
ГО́НОР;Самомнение, заносчивость.;Общая категория;25;
ГРОТЕ́СК;Изображение чего-нибудь в фантастическом, уродливо-комическом виде, основанное на резких контрастах и преувеличениях.;Исскуство;117;
МУССО́Н;Устойчивый сезонный ветер, дующий зимой с суши на море, а летом с моря на сушу.;Общая категория;79;
ПИССУА́Р;Раковина в уборной для стока мочи.;Общая категория;34;
БУДДИ́ЗМ;религия, распространенная в китае, японии и в ряде других стран востока [по имени ее основателя будды, 6 век до нашей эры].;Религия;124;
ЛЯ́ПИС;Ляпис азотнокислое серебро, бесцветный кристаллический порошок, употребляемый в медицине, фотографии.;Общая категория;101;
МАДРИГА́Л;небольшое стихотворение, обычно любовного содержа́ния, посвященное даме и восхваляющее ее.;Исскуство;91;
ГА́ГА; полярная морская нырковая утка с ценным пухом.;Общая категория;47;
ФИ́ФА;Женщина, девушка обращающая на себя внимание своей внешностью, нарядом, поведением.;Человек;83;
ПИЖО́Н; пустой франтоватый молодой человек.;Человек;36;
ВЕРСТА́К; специально оборудованный рабочий стол для столярной, слесарной или другой ручной работы.;Общая категория;89;
ПИГМЕ́Й;Человек, принадлежащий к одному из низкорослых племен африки и азии, а также (перен.) вообще человек очень маленького роста.;Человек;124;
БРИ́З;Слабый береговой ветер, дующий днем с моря на сушу, а ночью с суши на море.;Общая категория;75;
ИНФУЗО́РИЯ;Микроскопическое одноклеточное животное с более сложным строением клетки, чем у других простейших.;Общая категория;98;
ВО́ТЧИНА;На руси до 18 в.: родовое наследственное земельное владение.;Общая категория;60;
КАНА́ЛЬЯ; плут, мошенник.;Человек;16;
ШАРА́ДА;"Загадка, в которой загаданное слово делится на несколько частейотдельных слов, такая загадка, представляемая в живых сценках.";Общая категория;125;
ШКА́ЛИК;" старая русская мера вина, равная 1/200 ведра, винная посуда такой меры.";Общая категория;72;
ВЕРСТА́ТЬ; располагать типографский набор по страницам, полосам.;Общая категория;54;
СЕПАРАТИ́ЗМ; стремление к отделению, обособлению.;Общая категория;37;
ВОЛЧА́НКА;Болезнь, поражающая кожу, а также слизистую оболочку, суставы.;Медицина;62;
ГА́ТЬ; настил из бревен или хвороста для проезда через топкое место.;Общая категория;62;
КА́РМИН;Яркая красная краска, получаемая из тела самок кошенили.;Общая категория;56;
ПЛАЦКА́РТА;Билет на нумерованное место в поездном вагоне.;Общая категория;46;
СБИ́ТЕНЬ;В старину: горячий напиток из меда с пряностями.;Общая категория;48;
БЕНЕДИКТИ́Н;Сорт ликера.;Общая категория;12;
ЛУБЕНЕ́ТЬ; становиться твердым, жестким, костенеть.;Общая категория;41;
ЭКЗЕКУ́ЦИЯ;Телесное наказание.;Общая категория;19;
БУ́КЛИ; кольца завитых волос, локоны.;Общая категория;30;
ЕВНУ́Х;Скопецслуга в гареме.;Человек;21;
КАУЗА́ЛЬНЫЙ; относящийся к причинно-следственным отношениям, к выражению этих отношений.;Общая категория;76;
ВАЛАДИ́ТЬСЯ; бестолково возиться с кем-чем-нибудь.;Общая категория;38;
ЭПИГО́Н; последователь какого-нибудь направления в искусстве или науке, лишенный творческой оригинальности и повторяющий чужие идеи.;Человек;124;
КВО́РУМ;Число участников собра́ния, заседа́ния, достаточное для призна́ния его правомочности.;Общая категория;85;
ШТРЕЙКБРЕ́ХЕР; человек, который работает во время забастовки, предавая интересы забастовщиков.;Человек;80;
СИРО́ККО; сухой и знойный африканский ветер, дующий в средиземноморских странах.;Общая категория;71;
ФОРШМА́К; кушанье из рубленного мяса или рубленой селедки, запеченных с картофелем.;Общая категория;74;
МИЗАНТРОПИ́Я; нелюбовь, ненависть к людям, отчуждение от них.;Общая категория;48;
ВЕРТОПРА́Х; легкомысленный, ветреный человек.;Человек;34;
ШПАЛЕ́РА;Ряд деревьев, кустов по сторонам дороги.;Общая категория;40;
БУРБО́Н; грубый, невежественный и властный человек.;Человек;43;
ЭЛЕ́ГИЯ; лирическое стихотворение, проникнутое грустью.;Исскуство;47;
ВИВИСЕ́КЦИЯ; вскрытие живого животного с научной целью.;Общая категория;43;
КУРТИЗА́НКА; женщина легкого поведения, имеющая покровителей в высшем обществе.;Человек;67;
СТОИЦИ́ЗМ;Твердость и мужество в жизненных испыта́ниях.;Общая категория;45;
ФЕ́НИКС;В некоторых древних мифологиях: птица, обладающая способностью сжигать себя и возрождаться из пепла.;Общая категория;100;
БОЙКО́Т;Прекращение отношений с кем-нибудь в знак протеста против чьего-нибудь поведения, поступка.;Общая категория;91;
ТЮТЮ́Н; табак низкого сорта.;Общая категория;21;
ЭКСТРЕМИ́ЗМ;Приверженность к крайним взглядам и мерам (обычно в политике).;Общая категория;62;
КОНГЛОМЕРА́Т; механическое соединение чего-нибудь разнородного, беспорядочна смесь.;Общая категория;70;
ЭКЛЕКТИ́ЗМ; неорганическое, чисто внешнее соединение внутренне несоединимых взглядов, точек зрения, методов.;Общая категория;97;
ГЕРМАНОФО́Б;Человек, ненавидящий все немецкое.;Человек;34;
МИА́ЗМЫ;Гнилостные испарения, запахи.;Общая категория;29;
ИНТЕРСЕ́КС;. организм, в котором отсутствуют четко выраженные признаки мужского или женского пола.;Общая категория;87;
БЕЛЛЕТРИСТИКА; повествовательная художественная литература.;Исскуство;45;
ЭТИМОЛО́ГИЯ; раздел языкозна́ния, изучающий происхождение слов.;Общая категория;51;
КОНТАМИНА́ЦИЯ; возникновение нового выражения, слова, формы путем объединения элементов двух выражений или форм, чем-нибудь сходных.;Общая категория;118;
ПАССА́Т; устойчивый ветер в тропических широтах океанов.;Общая категория;48;
МЕЛОДЕКЛАМА́ЦИЯ; деклама́ция стихов или прозы, сопровождаемая музыкой.;Исскуство;54;
БЕНУА́Р; ряд лож в зрительном зале, расположенный на уровне партера.;Общая категория;60;
ЛЮПИ́Н;Травянистое растение семейства бобовых, выращиваемое как кормовая культура и как декоративное.;Общая категория;94;
ПЕНСНЕ́;Очки без дужек, держащиеся при помощи пружинки, защемляющей переносицу.;Общая категория;71;
ФА́ЛЬЦ; загиб, шов на месте соединения тонких металлических листов.;Общая категория;60;
ВОЛНУ́ШКА;Съедобный пластинчатый гриб со светлой шляпкой.;Общая категория;47;
СИНКРЕТИ́ЗМ; слитность, нерасчлененность, характерная для первоначального состояния в развитии чего-нибудь.;Общая категория;95;
ГОТОВА́ЛЬНЯ; набор чертежных инструментов, размещенный в специальном футляре.;Общая категория;65;
ХАНЖА́; лицемер, прикрывающийся показной добродетельностью, набожностью.;Человек;65;
БУДУА́Р; гостиная хозяйки в богатом доме для неофициальных приемов.;Общая категория;59;
ПЕЧЕНЕ́ГИ; тюркские и сарматские племена, кочевавшие в 9-11 вв. на юго-востоке европы.;Общая категория;76;
ФИ́РН; плотный, крупнозернистый слежавшийся снег.;Общая категория;43;
ВА́ЖЕНКА; взрослая самка оленя.;Общая категория;22;
ЛО́ББИ;Система контор и агентств монополий, оказывающих непосредственное давление на законодателей и чиновников.;Бизнес;105;
ИДИОСИНКРАЗИ́Я; повышенная болезненная чувствительность организма к определенным веществам или воздействиям.;Медицина;93;
САРКА́ЗМ; едкое, насмешливое замечание.;Общая категория;30;
ДЕ́НДИ; щеголь, франт.;Человек;15;
БЕБЕ́ХИ; всякие домашние вещи.;Общая категория;22;
ЛЮМБА́ГО; острая боль, прострел в пояснице.;Медицина;34;
МОНОГАМИ́Я; спаривание самца с одной и той же самкой.;Общая категория;42;
ФЕЕ́РИЯ; театральное или цирковое представление сказочного содержа́ния, отличающееся пышной постановкой и сценическими эффектами.;Исскуство;121;
БЛЯ́МБА; о чем-нибудь выпуклом, резко и грубо выделяющемся.;Общая категория;51;
ГАШЕ́ТКА; приспособление для спуска курка.;Общая категория;33;
ДЕСНИ́ЦА; правая рука.;Общая категория;13;
МАМАЛЫГА;Густая каша из кукурузной муки или крупы.;Общая категория;41;
БАБУ́ШИ; род мягких туфель.;Общая категория;19;
СКЕ́ТЧ;Короткая эстрадная пьеса шутливого содержа́ния.;Исскуство;47;
БУТУ́З;Здоровый толстый ребенок, малыш.;Человек;32;
ДРОЧЕ́НА; большая лепешка из яиц, замешанных на молоке с крупой, мукой или тертым картофелем.;Общая категория;84;
ПИЛЯ́СТРА; прямоугольный выступ стены в виде вделанной в нее колонны.;Общая категория;59;
ПАЛЬПА́ЦИЯ; диагностическое ощупывание какой-нибудь части тела.;Медицина;52;
ШИЗОФРЕНИ́Я; психическая болезнь, характеризующаяся изменением личности, разнообразными болезненными симптомами, хроническим течением.;Медицина;122;
САБАНТУ́Й;Традиционный татарский и башкирский весенний праздник.;Общая категория;54;
СИМБИО́З; сожительство двух организмов разных видов, обычно приносящее им взаимную пользу.;Общая категория;81;
БО́БРИК;Тяжелая плотная ткань со стоячим ворсом.;Общая категория;40;
ОРФОЭПИЯ;Правила литературного произношения.;Образование;35;
ПАМФЛЕ́Т;Злободневное острое, обычно небольшое сочинение обличительного, политического характера.;Общая категория;88;
ЭКСПРО́МТ;Речь, стихотворение, музыкальное произведение, создаваемые без подготовки, в момент произнесения, исполнения, импровиза́ция.;Исскуство;124;
ВАЛЕ́НТНОСТЬ; способность атома (или атомной группы) образовывать химические связи с другими атомами (или атомными группами).;Образование;112;
ХАЛДА́; грубая, неряшливая, нескладная женщина.;Человек;40;
БЕРЕ́ЙТОР; специалист, обучающий верховой езде.;Человек;37;
ВАЛЬЯЖНЫЙ; полный достоинства и благообразия, приятной важности.;Общая категория;54;
ЦЕЦЕ́;Африканская живородящая кровососущая мухапереносчик сонной и некоторых других болезней.;Общая категория;87;
УНИСО́Н;Созвучие из двух или нескольких звуков одинаковой высоты, воспроизводимых разными голосами или инструментами.;Общая категория;109;
РАПСО́ДИЯ; бессвязный стихотворный отрывок.;Исскуство;33;
КИ́НГСТОН; клапан, закрывающий отверстие в подводной части судна.;Общая категория;55;
ЭСПЛАНА́ДА;Площадь перед большим зданием.;Общая категория;30;
КОММИВОЯЖЕ́Р; разъездной торговый агент какой-нибудь частной фирмы.;Бизнес;54;
ЭСПЕРА́НТО; международный язык, искусственно созданный на основе грамматических и лексических элементов западноевропейских языков.;Образование;119;
ПРЕТЕНЦИО́ЗНЫЙ; лишённый простоты, вычурный, манерный, стремящийся произвести впечатление значительности.;Общая категория;90;
СОВДЕ́ПОВСКИЙ; советский, характерный ссср, советского производства.;Общая категория;54;
ХА́ХАЛЬ; обманщик, плут, надувала, принимающий вид порядочного человека | щеголь, франт, хват | волокита, любовник.;Человек;107;
НАЯ́РИВАТЬ; делать одно и то же, усердно и долго.;Общая категория;38;
БЕЗЕ́; легкое пирожное из взбитых белков и сахара.;Общая категория;44;
ФЕ́ТИШ; то, что является предметом безусловного призна́ния, слепого поклонения.;Общая категория;72;
РОКФО́Р; сорт сыра с плесневым грибком, отличающийся особой остротой вкуса и запаха.;Общая категория;76;
НИ́МБ;В изображениях святых, у церковных скульптур: символ святостисияние в виде светлого кружка вокруг головы.;Религия;105;
ЭТОЛО́ГИЯ; наука о поведении животных в естественных условиях.;Образование;52;
ФУ́РСИК; презрит. недоросток, маленький человечек.;Человек;42;
ПЕРПЕ́ТУУМ-МОБИЛЕ́; в идеальных представлениях: вечный, никогда не останавливающийся двигатель.;Общая категория;76;
ЭТНОГРА́ФИЯ; наука изучающая материальную и духовную культуру народов.;Образование;58;
ФИЛИГРА́ННЫЙ;Очень тщательный, требующий особенного внима́ния к мелочам и деталям.;Общая категория;69;
ВИ́ТЮТЕНЬ;Крупный дикий голубь.;Общая категория;21;
БЛЯ́БЛА; заушина, оплеуха, пощечина, мордотрещина.;Общая категория;42;
ДАКТИЛОСКОПИ́Я; изучение строения кожных линий на внутренней стороне пальцев рук, а также метод установления личности по отпечаткам пальцев.;Образование;125;
ВЫЧУРНЫЙ; излишне затейливый, нарочито усложненный, замысловатый.;Общая категория;56;
ШЕРОМЫГА; (шуточн. от сher ami) шатун и плут, обирала, оплетала, обманщик, промышляющий на чужой счет.;Человек;93;
СЕ́РСО; игра в обруч, который подкидывается и ловится палочкой.;Общая категория;56;
МЕТА́Н; горючий болотный или рудничный газ без цвета и запаха, соединение углерода с водородом.;Общая категория;88;
БРЕТЕ́ЛЬКА;Полоска ткани, перекидываемая через плечо и поддерживающая верхнюю часть одежды (лифчика, юбки, сорочки).;Общая категория;105;
ССУ́ЧИВАТЬ;" свивать две или более нити (пряди) в одну, о пряже: соскать, о веревке: стростить, спустить.";Общая категория;93;
РЯ́НДА;"Мокрый снег хлопьями, лепень, дрябня, хижа, снег с дождем, слякоть, мокропогодье со снегом.";Общая категория;91;
ДЕФЕКА́ЦИЯ; первое очищение сырого свекловичного сока известью, в дефекационном котле, при варке сахара.;Общая категория;93;
ВЗЛИЗИ́НА; вытянутое кверху лысое место над виском.;Общая категория;41;
БИ-МУ́ВИ;" (b-movie) кино категории ""b"", то есть мало бюджетное кино.";Современный сленг;59;
БУТАФОРИЯ;Предметы, имитирующие подлинные (в сценической обстановке, в витринах магазинов).;Общая категория;81;
ФАКСИМИЛЕ́;"Точное воспроизведение рукописи, документа, подписи, изображения, клише, воспроизводящее такую подпись, изображение.";Общая категория;116;
БРО́ВКА; линия по которой проходит край обочины, кювета на дорогах, выступающий край на месте перегиба склона.;Общая категория;102;
ВЫХУХОЛЬ; небольшое насекомоядное животное, родственное кроту.;Общая категория;53;
ЭНДШПИЛЬ; заключительная стадия шахматной, шашечной партии.;Общая категория;50;
ПИА́СТР; старинная испанская монета.;Общая категория;28;
ПА́ХТА;Обезжиренный молочный продукт, получаемый после сбива́ния масла.;Общая категория;64;
ВАТЕРЛИ́НИЯ; линия по борту, до которой судно погружается в воду при нормальной осадке.;Общая категория;75;
ОРА́КУЛ;В античном мире: жрецпрорицатель воли божества, дававший в непререкаемой форме ответы на любые вопросы.;Общая категория;103;
ОППОЗИ́ЦИЯ; группа лиц внутри какого-нибудь общества, организации, партии, ведущая политику противодействия, сопротивления большинству.;Общая категория;124;
ТАРАНТЕ́ЛЛА; итальянский народный стремительный танец.;Общая категория;42;
РУСИ́ЗМ;Слово или оборот речи, заимствованные каким-нибудь языком из русского или построенные по русскому образцу.;Общая категория;106;
ПИ́НЧЕР;Порода служебных и охотничьих собак, используемых для ловли мышей, хорьков, ласок.;Общая категория;82;
ДЕЕПРИЧА́СТИЕ;В грамматике: форма глагола, обладающая, наряду с категориями глагола, признаком наречия, например лежа, играя, взяв.;Образование;117;
ВА́ГА;Большие весы для тяжелых предметов.;Общая категория;35;
ФА́РТ; счастье, удача.;Общая категория;16;
КРОМАНЬО́НЕЦ; ископаемый человек эпохи позднего палеолита.;Человек;45;
ШАРИА́Т; в исламе: свод религиозных и юридических правил, основанных на коране.;Религия;71;
КОНСИ́ЛИУМ; совещание врачей для установления диагноза заболева́ния и определения способов лечения.;Общая категория;88;
ДИФТО́НГ; в языкознании: сочетание в одном слоге двух гласных звуков, не разделенных согласными.;Общая категория;87;
ФИЛО́Н; лентяй, лодырь.;Человек;16;
БАРИТО́Н; мужской голос, средний между тенором и басом.;Общая категория;46;
РЕЧИТАТИ́В; напевная речь в вокально-музыкальном произведении.;Исскуство;51;
МЕТОНИМИ́Я; оборот речизамена одного слова другим, смежным по значению, например стол вместо еда.;Общая категория;86;
ЛАПИДА́РНЫЙ; краткий, отчетливый и ясный.;Общая категория;29;
ДО́КА;"Знаток, мастер своего дела, ловкач.";Человек;35;
ВЕРНИСА́Ж; торжественное открытие художественной выставки.;Исскуство;48;
САЛОПНИ́ЦА;Женщина из мещанской, обедневшей среды в изношенном платье, в старом салопе, ходящая по богатым домам и живущая подачками.;Человек;122;
СВИ́ЛЬ; место в древесине с волнистым, сильно изогнутым или спутанным расположением волокон.;Общая категория;85;
ФА́БУЛА; сюжетная основа литературного произведения.;Исскуство;44;
ВИТИЕВА́ТЫЙ; о языке, стиле: замысловатый, лишенный простоты, цветистый.;Общая категория;60;
ДЕ́БИТ; количество воды, нефти или другой жидкости, а также газа, поступающее из источника в определенный промежуток времени.;Бизнес;118;
ВИВА́РИЙ; помещение для подопытных животных.;Общая категория;35;
БА́РДА; отходы спиртового производства и пивоварения в виде гущи.;Общая категория;58;
ПАНТОМИ́МА; представление средствами мимики и жестов, без слов, игра мимов.;Общая категория;64;
БАПТИ́СТ; последователь баптизмаодной из разновидностей протестантизма.;Религия;62;
ВЕРТОДРО́М; аэродром для вертолетов.;Общая категория;25;
ЖАРДИНЬЕ́РКА; подставка, ящик или корзинка для комнатных цветов.;Общая категория;51;
КАМЕРДИ́НЕР; слуга при господине в богатом дворянском доме.;Человек;47;
МИОКА́РД; мышечная ткань сердца.;Медицина;23;
БА́РРЕЛЬ; мера вместимости и объема жидких и сыпучих тел в различных странахот 115 до 164 литров.;Образование;88;
ИЖДИВЕ́НИЕ; обеспечение неработающего (как правило, неработоспособного) средствами, необходимыми для существова́ния.;Общая категория;105;
ГОРЕЛЬЕ́Ф; скульптурное изображение на плоскости, в котором фигуры выступают более чем на половину своего объема.;Исскуство;103;
ГО́ФРЕ; складки, жестко заутюженные и заложенные с изгибом.;Общая категория;52;
ФОРТЕ́ЛЬ; ловкая проделка, неожиданная выходка.;Общая категория;38;
КО́НДОВЫЙ; исконный, сохранивший старые обычаи, устои.;Общая категория;44;
ФА́Т; пустой щеголь, франт.;Человек;22;
ШОВИНИ́ЗМ; крайний национализм, проповедующий национальную и расовую исключительность и разжигающий национальную вражду и ненависть.;Общая категория;122;
ХОЛУ́Й; подхалим, низкопоклонник.;Человек;26;
СОФИ́Т; светильник рассеянного света, освещающий сцену спереди и сверху.;Общая категория;65;
ВИБРА́ТОР;Часть прибора, аппарата, в к котором могут возбуждаться колеба́ния.;Общая категория;67;
ИМПРЕСА́РИО;Предприниматель-антрепренер или агентустроитель концертов, зрелищ.;Человек;66;
ПСИХАСТЕНИ́Я; невроз, характеризующийся неуверенностью в себе, навязчивыми мыслями и страхами.;Медицина;81;
МУ́СКУС; сильно пахнущее вещество, вырабатываемое железами ондатры, самца кабарги и некоторых других животных.;Общая категория;102;
КОРРУ́ПЦИЯ; подкуп взятками, продажность должностных лиц, политических деятелей.;Общая категория;69;
СКИ́ПЕТР; украшенный жезл, эмблема власти, одна из регалий монарха.;Общая категория;58;
БАТО́Г; палка, толстый прут для телесных наказаний в старину.;Общая категория;54;
ВЬЮ́ШКА;Род крышки, закрывающей печную трубу для прекращения тяги.;Общая категория;58;
ВУЛЬГА́РНЫЙ;"Пошлый и грубый, непристойный.";Общая категория;30;
СУЛЕ́МА; ядовитый белый порошок хлористой ртути.;Общая категория;40;
РЕГЛА́Н; одежда, у которой рукав составляет одно целое с плечом.;Общая категория;56;
КРАНТЫ; конец, каюк, капут.;Общая категория;20;
ПАРАФИЛИ́Я;Вид сексуального расстройства, при котором человек полностью погружается в сексуальной сфере в мир своих фантазий и иллюзий.;Медицина;124;
СЕНСУАЛИ́ЗМ; философское направление, признающее ощущения, восприятия единственным источником позна́ния.;Философия;92;
АЛЛОДОКСАФО́БИЯ; патологическая боязнь мнений других людей.;Медицина;43;
АЛЕКСИТИМИ́Я; неспособность выражать чувства.;Медицина;32;
ГЕДОНИ́ЗМ; этическое учение, согласно которому удовольствие является высшим благом и целью жизни.;Философия;87;
ДИДАСКАЛЕЙНОФО́БИЯ;Боязнь ходить в школу.;Медицина;22;
СХИЗМОГЕНЕ́З; изменение индивидуального поведения, происходящее в результате накопления опыта взаимодействия между индивидами.;Общая категория;113;
КАЛОКАГАТИ́Я; гармо́ния внешних и внутренних качеств человека.;Общая категория;49;
АПЛОДОКСАФО́БИЯ; боязнь мнений.;Медицина;15;
РЕФЛЕКСИ́Я; размышление о своем внутреннем состоянии, самоанализ.;Философия;54;
АНФИЛА́ДА;Ряд примыкающих друг к другу помещений, дверные проёмы которых расположены по одной оси.;Общая категория;88;
АКРА́СИЯ; поступок вопреки более лучшему варианту.;Общая категория;41;
АМБИ́ЦИЯ; обостренное самолюбие.;Общая категория;23;
АПОФЕ́НИЯ;" бредовое представление или бредовое восприятие, одна из стадий бреда при острой шизофрении.";Общая категория;92;
МЕТРОМА́НИЯ; патологическая страсть к сочинительству, к написанию стихов.;Исскуство;61;
МЕТАНО́ЙЯ; переоценка ценностей, раскаяние, покаяние.;Общая категория;43;
ЛИ́ЧНОСТЬ; устойчивая система социальных черт, характеризующая индивида как члена общества.;Общая категория;81;
СНО́Б;Человек, восхищающийся высшим обществом и тщательно подражающий манерам и вкусам высшего общества.;Человек;98;
РИГИ́ДНОСТЬ; неготовность к изменениям программы действия в соответствии с новыми ситуационными требова́ниями.;Общая категория;98;
КА́ЗУС; затруднительное обстоятельство или замечательный случай, происшествие, встреча.;Общая категория;80;
ДЕПРИВА́ЦИЯ; ощущение недостаточности удовлетворения своих потребностей.;Общая категория;60;
ЭКСТРАВЕ́РТ; человек, психический склад которого характеризуется преимущественной обращённостью к объектам внешнего мира.;Человек;109;
ОБФУСКА́ЦИЯ; запутывание.;Общая категория;13;
КОПОФО́БИЯ; навязчивый страх, боязнь переутомиться.;Медицина;40;
ГАПТОФО́БИЯ; боязнь прикосновений других людей.;Медицина;35;
МАНКИ́РОВАНИЕ;Пренебрежительное отношение к своим обязанностям.;Общая категория;49;
МИСОФО́НИЯ; неконтролируемая ярость в отношении человека, который громко ест или даже дышит во время трапезы с вами.;Чувства;105;
ИНТРОСПЕ́КЦИЯ;Метод изучения психических процессов, основанный на самонаблюдении.;Образование;67;
ФРОНЕМОФО́БИЯ; боязнь думать.;Медицина;15;
ТОРОВА́ТЫЙ;Великодушный, щедрый, склонный к излишествам в проявлении чего-либо.;Общая категория;68;
ЭСКАПИ́ЗМ; индивидуалистическо-примиренческое стремление человека уйти от мрачной действительности в мир иллюзий.;Общая категория;103;
НИКТОФИЛИ́Я;Предпочтительная активность в ночные часы и избегание активной деятельности в дневное время суток.;Общая категория;98;
ОБСЕ́ССИЯ;Навязчивые и непреодолимые психические состояния, такие как: тягостные мысли и воспоминания.;Общая категория;92;
ШТРЕЙКБРЕХЕ́РСТВО;Предательство интересов.;Общая категория;24;
ИМБЕЦИ́ЛЬНОСТЬ; слабоумие, интеллектуальное недоразвитие.;Общая категория;42;
СКАБРЁЗНЫЙ;Неприличный, непристойный (по содержанию, смыслу).;Общая категория;50;
ПАРОНИМИ́Я;Сходство слов-паронимов по форме при различии по смыслу.;Общая категория;56;
СПУНЕРИ́ЗМ;Нечаянная оговорка или сознательная игра слов, при которой два близких слова в предложении меняются начальными частями.;Общая категория;119;
ВЕ́НДИНГ;Это продажа товаров и услуг с помощью автоматизированных систем (торговых автоматов).;Общая категория;85;
ОКСТИ́СЬ; со старорусского перекреститься. сейчас употребляется как одуматься, опомниться.;Общая категория;81;
КЛА́КЕР;Наемный зритель;Человек;15;
УБИКВИ́СТЫ;Виды животных и растений, обитающие повсеместно.;Общая категория;48;
ДА́ВЕЧА; недавно, на днях, намедни, некоторое время тому назад. ;Общая категория;56;
ХИПЕНГИОФО́БИЯ;Навязчивый страх, боязнь ответственности.;Медицина;41;
ЭУПАРЕЙНИ́Я; одновременное, гармоническое наступление оргазма у мужчины и женщины во время полового акта.;Чувства;93;
ТАБУ́;Это строгий запрет на совершение какого-либо действия.;Религия;54;
КАТАТИМИ́Я;Резкое изменение душевного содержа́ния под действием аффектов.;Чувства;62;
ЭВТЮМИ́Я;Демокрит считал целью жизни пребывание в благостном, «хорошем расположении духаэвтюмии».;Общая категория;88;
ЛЕПТОСО́М;Худой и тощий человек, при взгляде на которого кажется что он сейчас «переломится».;Общая категория;83;
ФАНФАРО́НСТВО; (fanfaronade)бахвальство, хвастовство, рисовка, самохвальство.;Общая категория;63;
АКЕРСЕКО́МИК;(acersecomic)человек, который ни разу не стригся.;Человек;49;
ВАМПУ́КА;Выражение, обозначающее трафаретные, шаблонные, исключительно банальные и нелепые ходы в оперных постановках.;Исскуство;109;
AДДИ́КЦИЯ;Ощущаемая человеком навязчивая потребность в определенной деятельности. напр. интернет-аддикция, как у меня.;Общая категория;108;
ФИ́СТИНГ;Фистинг это вам не надо. это из областей жесткого разврата. просто знайте, что это когда кулаком.;Общая категория;96;
ДИПСОМА́НИЯ; периодически возникающие состояния запойного пьянства.;Медицина;55;
ИНВЕКТИ́ВЫ;Ругательства с использованием названий половых органов.;Общая категория;55;
АТЕИ́ЗМ;"В широком смыслеотрицание веры в существование богов, в более узкомубеждение в том, что богов не существует.";Религия;108;
ПЕНДЕЛЬТЮ́Р; дверь на качающихся петлях, открывающаяся в обе стороны.;Общая категория;57;
ДИСТИ́НКЦИЯ; отвержение, негатиза́ция противоположного пола.;Общая категория;48;
ПАТЕ́ТИКА;Возвышенный, взволнованный тон в высказывании, показе чего-либо.;Общая категория;64;
ФЭН-ШУ́Й;Изначально использовалось как искусство украшать могилы.;Исскуство;56;
ЛЮ́МПЕН;Лицо не имеющее никакой собственности и живущее случайными заработками.;Человек;71;
ЭСКАЛА́ЦИЯ;Расширение, наращивание, постепенное усиление, распространение, обострение .;Общая категория;76;
ПРА́НК;телефонное хулиганство, телефонный розыгрыш. ;Современный сленг;45;
СИМУЛЯ́КР;«Копия», не имеющая оригинала в реальности.;Общая категория;43;
КОМЕРА́Ж;Светское злословие, пересуды, сплетни.;Общая категория;38;
ДИХОТОМИ́Я;Раздвоенность, последовательное деление на две части, не связанные между собой. пример: мужчина и женщина, ад и рай.;Общая категория;116;
ТРИВИА́ЛЬНОСТЬ;Свойство по значению прил. тривиальный;Общая категория;39;
ФРАНКЕНФУ́Д;Еда, приготовленная из генетически модифицированных продуктов.;Современный сленг;62;
ПРОФУНДОСОМНИ́Я;"Чрезмерно глубокий сон, протекающий практически без сновидений, спящего трудно разбудить.";Общая категория;89;
ПЛЕОНА́ЗМ;Употребление в предложении излишних слов,ничего не добавляющих к смыслу.;Общая категория;72;
